"state","Undecided","Other","poll_id","pollster","start_date","end_date","sample_subpopulation","sample_size","mode","partisanship","partisan_affiliation","reppoll","dempoll","libpoll","threepoll","grepoll","repres","demres","libres","greres","daystoelection","perrep","perdem","perind","permultiracial","perwhite","perblack","perindig","perasian","perpacific","perother","perlatinx","popcit18plus","percit18plusmale","percit18plusfem","medage","perhsplus","perugplus","unemp","medhhincome","per2034","per3554","per5564","per65plus","singledadfam","singlemomfam","vets","bornstateres","forborncit","noneng","spanish","nonengsp","nonsplang","splang","forlang","meanhhincome","perfoodstamp","percapitainc","medearngap","perhealthins","perbelowpov","minblack","minlatinx","minother","femdomcit18plus","femdom","gunbckcheck","evangelical_pop","vepvotingrate","wideo","citi6013","w_gayrights_employment_discrimit","giexorder","gilaw","giexorder_law","soexorder","solaw","soexorder_law","guncontrol_assaultweapon_ban","guncontrol_opencarry","labor_minwage_abovefed","regulation_physician_suicide","earned_income_taxcredit","x_tax_rate_rich","x_top_corporateincometaxrate","genderrights_era_ratification","genderrights_state_eras","genrights_genddiscrim_post1964","statemin","employ_pop","pctwomenearn","death_penalty","w_ec_access","abortion_consent_1992_2014","w_abortion_parental_notice_1983_","abortion_medicaid","demties","repties","libties","libties2","greties","greties2"
"CA",0.06,0.02,15140,"Field/UC Berkeley",2012-09-05,2012-09-17,"Likely Voters",891,"Live Phone","Nonpartisan","None",0.34,0.58,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,50,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.06,0.02,15221,"PPIC",2012-09-09,2012-09-16,"Likely Voters",995,"Live Phone","Nonpartisan","None",0.39,0.53,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,51,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.02,0.03,15220,"YouGov",2012-09-07,2012-09-14,"Likely Voters",1361,"Internet","Nonpartisan","None",0.39,0.56,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,53,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.07,0.04,15037,"CBRT/Pepperdine/M4",2012-09-09,2012-09-12,"Likely Voters",802,"Internet","Nonpartisan","None",0.33,0.55,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,55,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.03,0.04,14994,"SurveyUSA",2012-09-09,2012-09-11,"Likely Voters",524,"IVR/Online","Nonpartisan","None",0.35,0.57,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,56,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.08,0.04,14761,"PACE/USC",2012-08-03,2012-08-07,"Likely Voters",1041,"Live Phone","Pollster","Dem",0.33,0.56,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,91,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.1,0.05,14419,"CBRT/Pepperdine/M4",2012-07-16,2012-07-17,"Likely Voters",812,"Internet","Nonpartisan","None",0.33,0.52,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,112,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.05,0.03,14260,"Field",2012-06-21,2012-07-02,"Likely Voters",848,"Live Phone","Nonpartisan","None",0.37,0.55,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,127,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.07,0,13975,"SurveyUSA",2012-05-27,2012-05-29,"Registered Voters",1575,"IVR/Online","Nonpartisan","None",0.36,0.57,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,161,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.17,0,13976,"Field",2012-05-21,2012-05-29,"Registered Voters",710,"Live Phone","Nonpartisan","None",0.32,0.48,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,161,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.02,0,13908,"USC/LATimes",2012-05-17,2012-05-21,"Registered Voters",1002,"Live Phone","Pollster","Dem",0.37,0.56,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,169,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.08,0.03,13907,"PPIC",2012-05-14,2012-05-20,"Likely Voters",894,"Live Phone","Nonpartisan","None",0.39,0.5,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,170,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.08,0,13427,"SurveyUSA",2012-03-29,2012-04-02,"Registered Voters",1995,"IVR/Online","Nonpartisan","None",0.31,0.62,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,218,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0,0,13359,"USC/LATimes",2012-03-14,2012-03-19,"Registered Voters",1500,"Live Phone","Nonpartisan","None",0.36,0.57,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,232,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.1,0,13138,"Field",2012-02-11,2012-02-18,"Registered Voters",1003,"Live Phone","Nonpartisan","None",0.35,0.55,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,262,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.04,0.04,13137,"Rasmussen",2012-02-08,2012-02-16,"Likely Voters",500,"Automated Phone","Nonpartisan","None",0.35,0.57,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,264,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CA",0.09,0,13139,"SurveyUSA",2012-02-08,2012-02-09,"Registered Voters",2088,"IVR/Online","Nonpartisan","None",0.31,0.6,0,0,0,0.371203785207048,0.602389591416896,0.0109844294766894,0.00656806314384571,271,30,49,21,4.5,64.6,6.9,1.8,16.1,0.8,14.6,38.8,25002812,49,51,36.2,82.2,32.3,7.3,64500,22.3,26.7,11.8,13.3,6,13.3,5.5,54.8,49.7,44.6,29.1,15.5,0,1,2,91757,9.7,31587,7227,91.4,15.3,0,1,0,1,1,778802,11.5,0.55,-0.042022485,57.35839,2,0,1,1,1,1,1,1,0,1,0,0,13.04,8.84,1,1,1,9,0.746915,89.94,0,2,0,0,1,0,0,0,1,0,0
"CO",0.01,0.03,16667,"Ipsos/Reuters (Web)",2012-11-03,2012-11-05,"Likely Voters",774,"Internet","Nonpartisan","None",0.47,0.48,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,1,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.03,0,16643,"PPP (D)",2012-11-03,2012-11-04,"Likely Voters",1096,"Automated Phone","Pollster","Dem",0.46,0.52,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,2,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.02,0.02,16668,"OnSight/Keating (D)",2012-11-02,2012-11-04,"Likely Voters",603,"Live Phone","Sponsor","Dem",0.46,0.5,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,2,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.09,0.03,16626,"Lake Research (D)",2012-10-31,2012-11-04,"Likely Voters",400,"Live Phone","Pollster","Dem",0.44,0.45,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,2,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.02,0.03,16585,"YouGov",2012-10-31,2012-11-03,"Likely Voters",752,"Internet","Nonpartisan","None",0.47,0.48,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,3,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.04,0.04,16481,"Ipsos/Reuters (Web)",2012-10-31,2012-11-02,"Likely Voters",1052,"Internet","Nonpartisan","None",0.46,0.46,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,4,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.04,0,16462,"PPP (D-LCV)",2012-10-31,2012-11-01,"Likely Voters",825,"Automated Phone","Sponsor","Dem",0.46,0.5,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,5,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0,0,16465,"Denver Post/SurveyUSA",2012-10-28,2012-10-31,"Likely Voters",695,"Mixed","Nonpartisan","None",0.45,0.47,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,6,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.02,0,16434,"CNN",2012-10-26,2012-10-31,"Likely Voters",764,"Live Phone","Nonpartisan","None",0.48,0.5,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,6,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0,0.03,16392,"We Ask America",2012-10-30,2012-10-30,"Likely Voters",1246,"Automated Phone","Nonpartisan","None",0.47,0.5,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,7,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.01,0.02,16443,"Rasmussen",2012-10-29,2012-10-29,"Likely Voters",750,"Automated Phone","Nonpartisan","None",0.5,0.47,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,8,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.06,0.01,16374,"Grove Insight (D-Project New America/USAction)",2012-10-28,2012-10-29,"Likely Voters",500,"Live Phone","Sponsor","Dem",0.45,0.48,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,8,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.04,0.01,16277,"ARG",2012-10-25,2012-10-28,"Likely Voters",600,"Live Phone","Nonpartisan","None",0.48,0.47,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,9,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.05,0.01,16206,"Purple Strategies",2012-10-23,2012-10-25,"Likely Voters",600,"IVR/Online","Nonpartisan","None",0.46,0.47,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,12,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.02,0,16172,"PPP (D)",2012-10-23,2012-10-25,"Likely Voters",904,"Automated Phone","Pollster","Dem",0.47,0.51,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,12,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0,0,16176,"OnSight/Keating (D)",2012-10-23,2012-10-24,"Likely Voters",502,"Live Phone","Sponsor","Dem",0.45,0.48,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,13,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.02,0.02,16175,"NBC/WSJ/Marist",2012-10-23,2012-10-24,"Likely Voters",1128,"Live Phone","Nonpartisan","None",0.48,0.48,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,13,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.08,0.03,16156,"Grove Insight (D-Project New America/USAction)",2012-10-23,2012-10-24,"Likely Voters",500,"Live Phone","Sponsor","Dem",0.43,0.46,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,13,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.01,0.02,16022,"Rasmussen",2012-10-21,2012-10-21,"Likely Voters",500,"Automated Phone","Nonpartisan","None",0.5,0.46,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,16,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
"CO",0.03,0,15931,"PPP (D)",2012-10-16,2012-10-18,"Likely Voters",1000,"Automated Phone","Pollster","Dem",0.47,0.5,0,0,0,0.461269839293067,0.514921452316812,0.0138333121880256,0.00292194423709935,19,41,42,17,3.5,87.6,5.2,2,4.2,0.4,4.5,21.3,3896986,49.7,50.3,36.4,91.2,39.2,5.2,63909,22.2,26.5,12.6,13,4.5,9.7,9,42.7,38.7,17.2,12.2,5,0,1,2,85915,8.4,33563,9938,91.9,11.5,0,1,0,1,0,280184,14.8,0.7,0.108682685,48.5148,2,0,1,1,1,1,1,0,1,1,0,0,4.63,4.63,1,1,1,8,0.80167325,79.57,0,0,0,1,0,0,0,0,0,0,0
