"state","Undecided","poll_id","pollster","start_date","end_date","sample_subpopulation","sample_size","mode","partisanship","partisan_affiliation","reppoll","dempoll","libpoll","threepoll","grepoll","Other","repres","demres","libres","greres","daystoelection","perrep","perdem","perind","permultiracial","perwhite","perblack","perindig","perasian","perpacific","perother","perlatinx","popcit18plus","percit18plusmale","percit18plusfem","medage","perhsplus","perugplus","unemp","medhhincome","per2034","per3554","per5564","per65plus","singledadfam","singlemomfam","vets","bornstateres","forborncit","noneng","spanish","nonengsp","nonsplang","splang","forlang","meanhhincome","perfoodstamp","percapitainc","medearngap","perhealthins","perbelowpov","minblack","minlatinx","minother","femdomcit18plus","femdom","gunbckcheck","evangelical_pop","vepvotingrate","wideo","citi6013","w_gayrights_employment_discrimit","giexorder","gilaw","giexorder_law","soexorder","solaw","soexorder_law","guncontrol_assaultweapon_ban","guncontrol_opencarry","labor_minwage_abovefed","regulation_physician_suicide","earned_income_taxcredit","x_tax_rate_rich","x_top_corporateincometaxrate","genderrights_era_ratification","genderrights_state_eras","genrights_genddiscrim_post1964","statemin","employ_pop","pctwomenearn","death_penalty","w_ec_access","abortion_consent_1992_2014","w_abortion_parental_notice_1983_","abortion_medicaid","demties","repties","libties","greties"
"AZ",0.03,26428,"Monmouth University",2016-10-21,2016-10-24,"Likely Voters",401,"Live Phone","Nonpartisan","None",0.46,0.45,0,0,0,0.03,0,0,0,0,15,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.02,26431,"SurveyMonkey",2016-10-17,2016-10-23,"Likely Voters",1291,"Internet","Nonpartisan","None",0.41,0.4,0,0,0,0.04,0,0,0,0,16,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.1,26340,"Data Orbital (R)",2016-10-17,2016-10-18,"Likely Voters",550,"Live Phone","Pollster","Rep",0.41,0.41,0,0,0,0.03,0,0,0,0,21,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.09,26443,"Ipsos/Reuters",2016-10-06,2016-10-18,"Likely Voters",1538,"Internet","Nonpartisan","None",0.45,0.38,0,0,0,0.08,0,0,0,0,21,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.07,26238,"WashPost/SurveyMonkey",2016-10-08,2016-10-16,"Likely Voters",1028,"Internet","Nonpartisan","None",0.47,0.46,0,0,0,0,0,0,0,0,23,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.08,26264,"Arizona Republic/Morrison/Cronkite News",2016-10-10,2016-10-15,"Likely Voters",713,"Live Phone","Nonpartisan","None",0.38,0.43,0,0,0,0.04,0,0,0,0,24,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.1,26220,"HighGround",2016-10-14,2016-10-14,"Likely Voters",400,"Live Phone","Nonpartisan","None",0.37,0.39,0,0,0,0.08,0,0,0,0,25,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.16,26344,"Ipsos/Reuters",2016-09-23,2016-10-13,"Likely Voters",1665,"Internet","Nonpartisan","None",0.45,0.39,0,0,0,0,0,0,0,0,26,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.1,26205,"Data Orbital (R)",2016-10-11,2016-10-12,"Likely Voters",550,"Live Phone","Pollster","Rep",0.42,0.43,0,0,0,0,0,0,0,0,27,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.09,25986,"OH Predictive Insights (R)",2016-09-28,2016-09-30,"Likely Voters",718,"IVR/Live Phone","Pollster","Rep",0.42,0.42,0,0,0,0.01,0,0,0,0,39,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.1,25851,"Ipsos/Reuters",2016-09-09,2016-09-29,"Likely Voters",802,"Internet","Nonpartisan","None",0.46,0.44,0,0,0,0,0,0,0,0,40,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.14,25721,"Data Orbital (R)",2016-09-20,2016-09-22,"Likely Voters",550,"Live Phone","Pollster","Rep",0.4,0.38,0,0,0,0,0,0,0,0,47,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.19,25626,"Insights West",2016-09-12,2016-09-14,"Likely Voters",484,"Internet","Nonpartisan","None",0.37,0.33,0,0,0,0.03,0,0,0,0,55,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.04,25445,"NBC/WSJ/Marist",2016-09-06,2016-09-08,"Likely Voters",649,"Live Phone","Nonpartisan","None",0.42,0.41,0,0,0,0.12,0,0,0,0,61,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.09,25351,"WashPost/SurveyMonkey",2016-08-09,2016-09-01,"Registered Voters",2026,"Internet","Nonpartisan","None",0.45,0.46,0,0,0,0,0,0,0,0,68,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.23,26257,"Arizona Republic/Morrison/Cronkite News",2016-08-17,2016-08-31,"Likely Voters",704,"Live Phone","Nonpartisan","None",0.34,0.35,0,0,0,0.02,0,0,0,0,69,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.11,25314,"PPP (D-NELP)",2016-08-26,2016-08-28,"Likely Voters",837,"IVR/Online","Sponsor","Dem",0.46,0.43,0,0,0,0,0,0,0,0,72,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.13,25280,"OH Predictive Insights (R)",2016-08-25,2016-08-27,"Likely Voters",728,"IVR/Live Phone","Pollster","Rep",0.39,0.4,0,0,0,0.01,0,0,0,0,73,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0,25252,"CNN",2016-08-18,2016-08-23,"Likely Voters",809,"Live Phone","Nonpartisan","None",0.49,0.44,0,0,0,0.07,0,0,0,0,77,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.05,25079,"CBS/YouGov",2016-08-02,2016-08-05,"Likely Voters",1095,"Internet","Nonpartisan","None",0.44,0.42,0,0,0,0.09,0,0,0,0,95,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.16,24785,"PPP (D-Americans United for Change/Constitutional Responsibility Project)",2016-06-22,2016-06-23,"Likely Voters",691,"IVR/Online","Sponsor","Dem",0.44,0.4,0,0,0,0,0,0,0,0,138,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.06,24751,"OH Predictive Insights (R)",2016-06-20,2016-06-20,"Likely Voters",1060,"Automated Phone","Pollster","Rep",0.42,0.47,0,0,0,0.06,0,0,0,0,141,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.03,24841,"GQR (D-Democracy Corps/Women's Voices Women Vote)",2016-06-11,2016-06-20,"Likely Voters",300,"Live Phone","Sponsor","Dem",0.48,0.43,0,0,0,0.06,0,0,0,0,141,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.13,24504,"PPP (D)",2016-05-13,2016-05-15,"Likely Voters",896,"IVR/Online","Pollster","Dem",0.4,0.38,0,0,0,0.02,0,0,0,0,177,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.23,24357,"Behavior Research Center",2016-04-04,2016-04-11,"Registered Voters",564,"Live Phone","Nonpartisan","None",0.35,0.42,0,0,0,0,0,0,0,0,211,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.15,24105,"Merrill/WestGroup",2016-03-07,2016-03-11,"Likely Voters",701,"Live Phone","Nonpartisan","None",0.38,0.38,0,0,0,0.09,0,0,0,0,242,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AZ",0.13,23359,"Strategies 360",2015-12-04,2015-12-09,"Likely Voters",504,"Live Phone","Nonpartisan","None",0.44,0.42,0,0,0,0,0,0,0,0,335,40,39,21,3.3,80.3,5.5,5.5,4.1,0.4,7.8,30.7,4710448,49.2,50.8,37.4,86.1,27.7,6.9,51492,20.4,24.7,11.9,16.4,5.6,12.5,9.4,39.2,41.6,27.1,20.6,6.5,0,1,2,70638,13,26721,7337,89.2,17.4,0,1,0,1,1,155322,39.900002,0.51,-0.213788643,45.44423,0,0,0,0,0,0,0,0,1,0,0,0,7,6.5,0,0,0,6.25,0.73193725,88.52,0,0,1,2,0,0,0,0,0
"AR",0.02,26807,"SurveyMonkey",2016-10-31,2016-11-07,"Likely Voters",930,"Internet","Nonpartisan","None",0.56,0.34,0,0,0,0.08,0,0,0,0,1,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0,26793,"UPI/CVOTER",2016-10-30,2016-11-06,"Likely Voters",323,"Internet","Nonpartisan","None",0.57,0.37,0,0,0,0.06,0,0,0,0,2,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0.09,26806,"Ipsos/Reuters",2016-10-17,2016-11-06,"Likely Voters",515,"Internet","Nonpartisan","None",0.53,0.38,0,0,0,0,0,0,0,0,2,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0.02,26572,"SurveyMonkey",2016-10-24,2016-10-30,"Likely Voters",446,"Internet","Nonpartisan","None",0.53,0.37,0,0,0,0.07,0,0,0,0,9,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0,26592,"UPI/CVOTER",2016-10-23,2016-10-29,"Likely Voters",324,"Internet","Nonpartisan","None",0.58,0.37,0,0,0,0.05,0,0,0,0,10,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0.18,26670,"U of Arkansas",2016-10-18,2016-10-27,"Likely Voters",585,"Live Phone","Nonpartisan","None",0.51,0.31,0,0,0,0,0,0,0,0,12,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0.02,26431,"SurveyMonkey",2016-10-17,2016-10-23,"Likely Voters",410,"Internet","Nonpartisan","None",0.54,0.32,0,0,0,0.11,0,0,0,0,16,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0.12,26344,"Ipsos/Reuters",2016-09-23,2016-10-13,"Likely Voters",495,"Internet","Nonpartisan","None",0.52,0.36,0,0,0,0,0,0,0,0,26,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0.09,26099,"Ipsos/Reuters",2016-09-16,2016-10-06,"Likely Voters",475,"Internet","Nonpartisan","None",0.53,0.38,0,0,0,0,0,0,0,0,33,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0.08,25539,"Ipsos/Reuters",2016-08-26,2016-09-15,"Likely Voters",437,"Internet","Nonpartisan","None",0.51,0.41,0,0,0,0,0,0,0,0,54,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0.05,25358,"WashPost/SurveyMonkey",2016-08-09,2016-09-01,"Registered Voters",765,"Internet","Nonpartisan","None",0.54,0.41,0,0,0,0,0,0,0,0,68,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
"AR",0.09,24779,"Hendrix College/Talk Business",2016-06-21,2016-06-21,"Registered Voters",751,"Automated Phone","Nonpartisan","None",0.47,0.36,0,0,0,0.08,0,0,0,0,140,46,38,16,2.2,79.5,16.6,1.6,1.8,0.3,2.4,7,2185724,48.2,51.8,37.9,85.4,21.8,5.8,41995,19.6,25.2,12.6,16.1,4.4,13.1,9.1,61.7,33.1,7.3,5.2,2.1,0,1,2,59275,13.7,23589,8567,90.5,19.1,1,0,0,1,1,232529,18.1,0.53,-0.173709169,29.77492,0,0,0,0,1,0,1,0,1,1,0,0,4.34,6.5,0,0,1,7.9,0.74469575,84,0,0,1,2,1,1,0,0,0
